doc_id,document_text,split,purpose,char_length
45199834,"A plasma membrane component able to bind and alter virions of poliovirus type 1: studies on cell-free alteration using a simplified assay. Abstract Intact HeLa cells can bind virions of poliovirus type 1 and can subsequently convert them to altered particles by incubation at 37°. Altered particles sediment more slowly than virions, have lost VP-4, and are disrupted by sodium dodecyl sulfate, but their RNA is intact and ribonuclease insensitive. These characteristics allow assay of altered particles and of particles that have released their RNA, using nuclease digestion with or without sodium dodecyl sulfate treatment. With this simple assay procedure, quantitative parameters of binding and alteration can be measured. The binding-altering activity can be localized in plasma membranes, and pure membranes can be shown to carry out alteration. The membrane-bound activity is abolished by proteases and by nonionic detergents. Only altered particles are formed by membranes; release of RNA is not caused by membranes but is caused by intact cells. Binding and alteration are processes that are closely associated; it is possible that alteration is a consequence of binding by multiple receptors in a fluid membrane.",calibration,detector_threshold_calibration_at_target_fpr,1222
1283401,Fiji: an open-source platform for biological-image analysis Fiji is a distribution of the popular open-source software ImageJ focused on biological-image analysis. Fiji uses modern software engineering practices to combine powerful software libraries with a broad range of scripting languages to enable rapid prototyping of image-processing algorithms. Fiji facilitates the transformation of new algorithms into ImageJ plugins that can be shared with end users through an integrated update system. We propose Fiji as a platform for productive collaboration between computer science and biology research communities.,calibration,detector_threshold_calibration_at_target_fpr,615
37608303,"OPA1-dependent cristae modulation is essential for cellular adaptation to metabolic demand. Cristae, the organized invaginations of the mitochondrial inner membrane, respond structurally to the energetic demands of the cell. The mechanism by which these dynamic changes are regulated and the consequences thereof are largely unknown. Optic atrophy 1 (OPA1) is the mitochondrial GTPase responsible for inner membrane fusion and maintenance of cristae structure. Here, we report that OPA1 responds dynamically to changes in energetic conditions to regulate cristae structure. This cristae regulation is independent of OPA1's role in mitochondrial fusion, since an OPA1 mutant that can still oligomerize but has no fusion activity was able to maintain cristae structure. Importantly, OPA1 was required for resistance to starvation-induced cell death, for mitochondrial respiration, for growth in galactose media and for maintenance of ATP synthase assembly, independently of its fusion activity. We identified mitochondrial solute carriers (SLC25A) as OPA1 interactors and show that their pharmacological and genetic blockade inhibited OPA1 oligomerization and function. Thus, we propose a novel way in which OPA1 senses energy substrate availability, which modulates its function in the regulation of mitochondrial architecture in a SLC25A protein-dependent manner.",calibration,detector_threshold_calibration_at_target_fpr,1363
44265107,"Liver transplantation and opioid dependence. ContextChronic hepatitis C is the leading cause for liver transplantation in the United States. Intravenous drug use, the major risk factor, accounts for approximately 60% of hepatitis C virus transmission. Information from the United Network of Organ Sharing (UNOS) does not address substance use among liver transplantation patients. ObjectiveTo identify addiction-related criteria for admission to the UNOS liver transplantation waiting list and posttransplantation problems experienced by patients who are prescribed maintenance methadone. Design, Setting, and ParticipantsMail survey of all 97 adult US liver transplantation programs (belonging to UNOS) in March 2000 with telephone follow-up conducted in May and June 2000.Main Outcome MeasuresPrograms' acceptance and management of patients with past or present substance use disorder. ResultsOf the 97 programs surveyed, 87 (90%) responded. All accept applicants with a history of alcoholism or other addictions, including heroin dependence. Eighty-eight percent of the responding programs require at least 6 months of abstinence from alcohol; 83% from illicit drugs. Ninety-four percent have addiction treatment requirements. Consultations from substance abuse specialists are obtained by 86%. Patients receiving methadone maintenance are accepted by 56% of the responding programs. Approximately 180 patients receiving methadone maintenance are reported to have undergone liver transplantation. ConclusionsMost liver transplantation programs have established policies for patients with substance use disorders. Opiate-dependent patients receiving opiate replacement therapy seem underrepresented in transplantation programs. Little anecdotal evidence for negative impact of opiate replacement therapy on liver transplantation outcome was found. Policies requiring discontinuation of methadone in 32% of all programs contradict the evidence base for efficacy of long-term replacement therapies and potentially result in relapse of previously stable patients.",calibration,detector_threshold_calibration_at_target_fpr,2062
36082224,"Expansion and deletion of CTG repeats from human disease genes are determined by the direction of replication in E. coli Several human hereditary neurological and neurodegenerative disease genes are associated with the expansion of CTG repeats. Here we show that the frequency of genetic expansions or deletions in Escherichia coli depends on the direction of replication. Large expansions occur predominantly when the CTGs are in the leading strand template rather than the lagging strand. However, deletions are more prominant when the CTGs are in the opposite orientation. Most deletions generated products of defined size classes. Strand slippage coupled with non–classical DMA structures may account for these observations and relate to expansion–deletion mechanisms in eukaryotic chromosomes for disease genes.",calibration,detector_threshold_calibration_at_target_fpr,816
144555102,"Code of the Street: Decency, Violence, and the Moral Life of the Inner City Inner-city black America is often defined by random, senseless street violence. In fact, although violence is a salient feature, its use is far from random; it is regulated through an informal but well-known code of the street. How you dress, how you talk, whether you make eye-contact, your understanding of the pecking order - such crucial details can have life-or-death consequences and young people are particularly at risk. In this anatomy of the inner-city psyche, the author shows how the code is a response to the lack of well-paid jobs; to the stigma of race; to rampant drug use; to alienation and to lack of hope. The police exercise no control, and the individual's safety and sense of worth are defined by how much respect he can command in public; this deference is based physical and psycholgical control and on an implied threat of violence. The most powerful force counteracting the code is the strong, loving decent family. Unfortunately, the culture of the street thrives and often defeats decency because it controls public space so that individuals with better aspirations are often entangled in the code.",calibration,detector_threshold_calibration_at_target_fpr,1202
1836154,"Comprehensive genomic characterization defines human glioblastoma genes and core pathways Human cancer cells typically harbour multiple chromosomal aberrations, nucleotide substitutions and epigenetic modifications that drive malignant transformation. The Cancer Genome Atlas ( TCGA) pilot project aims to assess the value of large- scale multi- dimensional analysis of these molecular characteristics in human cancer and to provide the data rapidly to the research community. Here we report the interim integrative analysis of DNA copy number, gene expression and DNA methylation aberrations in 206 glioblastomas - the most common type of primary adult brain cancer - and nucleotide sequence aberrations in 91 of the 206 glioblastomas. This analysis provides new insights into the roles of ERBB2, NF1 and TP53, uncovers frequent mutations of the phosphatidylinositol- 3- OH kinase regulatory subunit gene PIK3R1, and provides a network view of the pathways altered in the development of glioblastoma. Furthermore, integration of mutation, DNA methylation and clinical treatment data reveals a link between MGMT promoter methylation and a hypermutator phenotype consequent to mismatch repair deficiency in treated glioblastomas, an observation with potential clinical implications. Together, these findings establish the feasibility and power of TCGA, demonstrating that it can rapidly expand knowledge of the molecular basis of cancer.",calibration,detector_threshold_calibration_at_target_fpr,1436
12810152,"Folate and vitamin B6 from diet and supplements in relation to risk of coronary heart disease among women. CONTEXT Hyperhomocysteinemia is caused by genetic and lifestyle influences, including low intakes of folate and vitamin B6. However, prospective data relating intake of these vitamins to risk of coronary heart disease (CHD) are not available. OBJECTIVE To examine intakes of folate and vitamin B6 in relation to the incidence of nonfatal myocardial infarction (MI) and fatal CHD. DESIGN Prospective cohort study. SETTING AND PATIENTS In 1980, a total of 80082 women from the Nurses' Health Study with no previous history of cardiovascular disease, cancer, hypercholesterolemia, or diabetes completed a detailed food frequency questionnaire from which we derived usual intake of folate and vitamin B6. MAIN OUTCOME MEASURE Nonfatal MI and fatal CHD confirmed by World Health Organization criteria. RESULTS During 14 years of follow-up, we documented 658 incident cases of nonfatal MI and 281 cases of fatal CHD. After controlling for cardiovascular risk factors, including smoking and hypertension and intake of alcohol, fiber, vitamin E, and saturated, polyunsaturated, and trans fat, the relative risks (RRs) of CHD between extreme quintiles were 0.69 (95% confidence interval [CI], 0.55-0.87) for folate (median intake, 696 microg/d vs 158 microg/d) and 0.67 (95% CI, 0.53-0.85) for vitamin B6 (median intake, 4.6 mg/d vs 1.1 mg/d). Controlling for the same variables, the RR was 0.55 (95% CI, 0.41-0.74) among women in the highest quintile of both folate and vitamin B6 intake compared with the opposite extreme. Risk of CHD was reduced among women who regularly used multiple vitamins (RR=0.76; 95% CI, 0.65-0.90), the major source of folate and vitamin B6, and after excluding multiple vitamin users, among those with higher dietary intakes of folate and vitamin B6. In a subgroup analysis, compared with nondrinkers, the inverse association between a high-folate diet and CHD was strongest among women who consumed up to 1 alcoholic beverage per day (RR =0.69; 95% CI, 0.49-0.97) or more than 1 drink per day (RR=0.27; 95% CI, 0.13-0.58). CONCLUSION These results suggest that intake of folate and vitamin B6 above the current recommended dietary allowance may be important in the primary prevention of CHD among women.",calibration,detector_threshold_calibration_at_target_fpr,2332
28928964,"Tissue-specific expression and regulation of sexually dimorphic genes in mice. We report a comprehensive analysis of gene expression differences between sexes in multiple somatic tissues of 334 mice derived from an intercross between inbred mouse strains C57BL/6J and C3H/HeJ. The analysis of a large number of individuals provided the power to detect relatively small differences in expression between sexes, and the use of an intercross allowed analysis of the genetic control of sexually dimorphic gene expression. Microarray analysis of 23,574 transcripts revealed that the extent of sexual dimorphism in gene expression was much greater than previously recognized. Thus, thousands of genes showed sexual dimorphism in liver, adipose, and muscle, and hundreds of genes were sexually dimorphic in brain. These genes exhibited highly tissue-specific patterns of expression and were enriched for distinct pathways represented in the Gene Ontology database. They also showed evidence of chromosomal enrichment, not only on the sex chromosomes, but also on several autosomes. Genetic analyses provided evidence of the global regulation of subsets of the sexually dimorphic genes, as the transcript levels of a large number of these genes were controlled by several expression quantitative trait loci (eQTL) hotspots that exhibited tissue-specific control. Moreover, many tissue-specific transcription factor binding sites were found to be enriched in the sexually dimorphic genes.",calibration,detector_threshold_calibration_at_target_fpr,1479
1379127,"Orai1 and STIM1 are critical for breast tumor cell migration and metastasis. Tumor metastasis is the primary cause of death of cancer patients. Understanding the molecular mechanisms underlying tumor metastasis will provide potential drug targets. We report here that Orai1 and STIM1, both of which are involved in store-operated calcium entry, are essential for breast tumor cell migration in vitro and tumor metastasis in mice. Reduction of Orai1 or STIM1 by RNA interference in highly metastatic human breast cancer cells or treatment with a pharmacological inhibitor of store-operated calcium channels decreased tumor metastasis in animal models. Our data demonstrate a role for Orai1 and STIM1 in tumor metastasis and suggest store-operated calcium entry channels as potential cancer therapeutic targets.",calibration,detector_threshold_calibration_at_target_fpr,809
11344428,"Development of leukemia in donor cells after allogeneic stem cell transplantation--a survey of the European Group for Blood and Marrow Transplantation (EBMT). Leukemia in donor cells (donor cell leukemia; DCL) has been reported as a rare but severe complication of allogeneic stem cell transplantation (SCT). However, the incidence, potential pathogenetic factors, therapeutic options and outcome of patients suffering from DCL and the leukemia risk of their donors are not well defined. A questionnaire survey was carried out within European Blood and Marrow Transplantation Group (EBMT) centers. Ninety-one EBMT centers participated in this survey, covering 10489 allogeneic SCT between 12/1982 and 09/2003. Fourteen cases of DCL, most with a myeloid phenotype (7 cases of acute myeloid leukemia, 3 each of acute lymphocytic leukemia and 1 case of chronic myeloid leukemia) were identified. Demonstration of donor cell origin included molecular analysis of chimerism in most cases. DCL type and cytogenetic alterations were independent from the original disease. The median time between transplantation and diagnosis of DCL was 17 months (4-164). No type of conditioning, donor, graft manipulation, graft-versus-host disease prophylaxis or subsequent complications were identified as risk factors for DCL. Chemotherapy induced remissions in DCL and 2 of 5 patients remain alive in remission after a second transplant. None of the stem cell donors developed hematologic malignancies (median follow-up period of 9 years; range 6-30 years). DCL is an extremely rare complication of allogeneic SCT in which treatment attempts with chemotherapy and a second SCT are justified. Donors are not at an increased risk of developing hematologic malignancies.",calibration,detector_threshold_calibration_at_target_fpr,1749
13293033,"Integration-free induced pluripotent stem cells model genetic and neural developmental features of down syndrome etiology. Down syndrome (DS) is the most frequent cause of human congenital mental retardation. Cognitive deficits in DS result from perturbations of normal cellular processes both during development and in adult tissues, but the mechanisms underlying DS etiology remain poorly understood. To assess the ability of induced pluripotent stem cells (iPSCs) to model DS phenotypes, as a prototypical complex human disease, we generated bona fide DS and wild-type (WT) nonviral iPSCs by episomal reprogramming. DS iPSCs selectively overexpressed chromosome 21 genes, consistent with gene dosage, which was associated with deregulation of thousands of genes throughout the genome. DS and WT iPSCs were neurally converted at >95% efficiency and had remarkably similar lineage potency, differentiation kinetics, proliferation, and axon extension at early time points. However, at later time points DS cultures showed a twofold bias toward glial lineages. Moreover, DS neural cultures were up to two times more sensitive to oxidative stress-induced apoptosis, and this could be prevented by the antioxidant N-acetylcysteine. Our results reveal a striking complexity in the genetic alterations caused by trisomy 21 that are likely to underlie DS developmental phenotypes, and indicate a central role for defective early glial development in establishing developmental defects in DS brains. Furthermore, oxidative stress sensitivity is likely to contribute to the accelerated neurodegeneration seen in DS, and we provide proof of concept for screening corrective therapeutics using DS iPSCs and their derivatives. Nonviral DS iPSCs can therefore model features of complex human disease in vitro and provide a renewable and ethically unencumbered discovery platform.",calibration,detector_threshold_calibration_at_target_fpr,1867
3692112,"Randomized clinical study of Hydrofiber dressing with silver or silver sulfadiazine in the management of partial-thickness burns. This prospective, randomized study compared protocols of care using either AQUACEL Ag Hydrofiber (ConvaTec, a Bristol-Myers Squibb company, Skillman, NJ) dressing with silver (n = 42) or silver sulfadiazine (n = 42) for up to 21 days in the management of partial-thickness burns covering 5% to 40% body surface area (BSA). AQUACEL Ag dressing was associated with less pain and anxiety during dressing changes, less burning and stinging during wear, fewer dressing changes, less nursing time, and fewer procedural medications. Silver sulfadiazine was associated with greater flexibility and ease of movement. Adverse events, including infection, were comparable between treatment groups. The AQUACEL Ag dressing protocol tended to have lower total treatment costs (Dollars 1040 vs. Dollars 1180) and a greater rate of re-epithelialization (73.8% vs 60.0%), resulting in cost-effectiveness per burn healed of Dollars 1,409.06 for AQUACEL Ag dressing and Dollars 1,967.95 for silver sulfadiazine. A protocol of care with AQUACEL(R) Ag provided clinical and economic benefits compared with silver sulfadiazine in patients with partial-thickness burns.",calibration,detector_threshold_calibration_at_target_fpr,1277
23388442,"Fatty acids as modulators of the immune response. Research describing fatty acids as modulators of inflammation and immune responses abounds. Many of these studies have focused on one particular group of fatty acids, omega-3. The data from animal studies have shown that these fatty acids can have powerful anti-inflammatory and immunomodulatory activities in a wide array of diseases (e.g., autoimmunity, arthritis, and infection). However, the evidence from human trials is more equivocal. In this review, a historical framework for understanding how and why fatty acids may affect the immune system is provided. Second, highlights of two recent landmark reports from the Agency for Healthcare Research and Quality are presented. These reports critically evaluate the evidence from human clinical trials of omega-3 fatty acids and rheumatoid arthritis, asthma, and a few other immune-mediated diseases. Third, the data from human clinical trials investigating the impact of various bioactive fatty acids on ex vivo and in vivo immune response are reviewed. Limitations in experimental design and immune assays commonly used are discussed. The discordance between expectation and evidence in this field has been a disappointment. Recommendations for improving both animal-based and human studies are provided.",calibration,detector_threshold_calibration_at_target_fpr,1310
31387717,"Crystal structure and association behaviour of the GluR2 amino-terminal domain. Fast excitatory neurotransmission is mediated largely by ionotropic glutamate receptors (iGluRs), tetrameric, ligand-gated ion channel proteins comprised of three subfamilies, AMPA, kainate and NMDA receptors, with each subfamily sharing a common, modular-domain architecture. For all receptor subfamilies, active channels are exclusively formed by assemblages of subunits within the same subfamily, a molecular process principally encoded by the amino-terminal domain (ATD). However, the molecular basis by which the ATD guides subfamily-specific receptor assembly is not known. Here we show that AMPA receptor GluR1- and GluR2-ATDs form tightly associated dimers and, by the analysis of crystal structures of the GluR2-ATD, propose mechanisms by which the ATD guides subfamily-specific receptor assembly.",calibration,detector_threshold_calibration_at_target_fpr,886
25858295,"Myogenic and morphogenetic defects in the heart tubes of murine embryos lacking the homeo box gene Nkx2-5. The murine homeo box gene Nkx2-5 is expressed in precardiac mesoderm and in the myocardium of embryonic and fetal hearts. Targeted interruption of Nkx2-5 resulted in abnormal heart morphogenesis, growth retardation and embryonic lethality at approximately 9-10 days postcoitum (p.c.). Heart tube formation occurred normally in mutant embryos, but looping morphogenesis, a critical determinant of heart form, was not initiated at the linear heart tube stage (8.25-8.5 days p.c.). Commitment to the cardiac muscle lineage, expression of most myofilament genes and myofibrillogenesis were not compromised. However, the myosin light-chain 2V gene (MLC2V) was not expressed in mutant hearts nor in mutant ES cell-derived cardiocytes. MLC2V expression normally occurs only in ventricular cells and is the earliest known molecular marker of ventricular differentiation. The regional expression in mutant hearts of two other ventricular markers, myosin heavy-chain beta and cyclin D2, indicated that not all ventricle-specific gene expression is dependent on Nkx2-5. The data demonstrate that Nkx2-5 is essential for normal heart morphogenesis, myogenesis, and function. Furthermore, this gene is a component of a genetic pathway required for myogenic specialization of the ventricles.",calibration,detector_threshold_calibration_at_target_fpr,1384
19966976,"Dynamic regulation of heterochromatin function via phosphorylation of HP1-family proteins. Heterochromatin is characterized by methylation of histone H3 at lysine 9, which is recognized by well-conserved HP1-family proteins. Heterochromatin participates in various chromosome functions, which include transcriptional gene silencing and sister-chromatid cohesion. These heterochromatic functions are carried out by various effector proteins that associate with HP1-family proteins; however, the regulation of this association with the effectors is not well understood. Recently, we showed that phosphorylation of the fission-yeast HP1 homolog Swi6 regulates the association of the transcriptional regulators differentially and changes the transcriptional activity of heterochromatin, without affecting sister-chromatid cohesion. This study, together with another study performed using other systems, indicates that phosphorylation of HP1/Swi6 provides a dynamic pathway for the differential regulation of heterochromatin in response to inter- and intracellular signals.",calibration,detector_threshold_calibration_at_target_fpr,1068
19427410,"IL-33, a recently identified interleukin-1 gene family member, is expressed in human adipocytes. Inflammation occurs in adipose tissue in obesity. We have examined whether IL-33, a recently identified IL-1 gene family member, and its associated receptors are expressed in human adipocytes. IL-33, IL-1RL1 and IL-1RAP gene expression was observed in human visceral white fat, in preadipocytes and in adipocytes (SGBS cells). Treatment with TNFalpha for 24h induced a 6-fold increase in IL-33 mRNA level in preadipocytes and adipocytes. Time-course studies with adipocytes showed that the increase in IL-33 mRNA with TNFalpha was maximal (>55-fold) at 12h. This response was markedly different to IL-1beta (peak mRNA increase at 2h; 5.4-fold) and 1L-18 (peak mRNA increase at 6h; >1500-fold). Exposure of adipocytes to hypoxia (1% O(2), 24h) did not alter IL-33 mRNA level; in preadipocytes, however, there was a 3-fold increase. Human adipocytes and preadipocytes express IL-33, but the various IL-1 family members exhibit major differences in responsiveness to TNFalpha.",calibration,detector_threshold_calibration_at_target_fpr,1070
13624704,"Ondansetron reduces nausea and vomiting after paediatric adenotonsillectomy. The efficacy, safety and resource implications of a single intravenous dose of ondansetron (0.1 mg.kg-1, maximum 4 mg) were assessed in a multinational, multicentre, randomized, double-blind, placebo-controlled trial of 427 children aged 1-12 years, undergoing tonsillectomy with/without adenoidectomy. Emesis (retching and/or vomiting) and nausea were analysed separately. Significantly more ondansetron-treated children had no episodes of emesis (127/212 (60%) vs 100/215 (47%); P = 0.004) and experienced no postoperative nausea (135/211 (64%) vs 108/213 (51%); P = 0.004) in the first 24 h. Ondansetron also reduced the number of emetic episodes (P < 0.001), the time to the first emetic episode (P < 0.001) and overall nausea severity (P = 0.003). Significantly fewer ondansetron-treated children were rescued or withdrawn from the study (5% vs 10%; P = 0.042). Fewer ondansetron-treated patients required nursing intervention (34% vs 45%; P = 0.007) and the average intervention time was significantly shorter (4.6 vs 8.1 minutes; P = 0.001). Resources used to manage PONV were significantly reduced by ondansetron (43% vs 57%; P = 0.014).",calibration,detector_threshold_calibration_at_target_fpr,1222
38873881,"Child maltreatment, other trauma exposure, and posttraumatic symptomatology among children with oppositional defiant and attention deficit hyperactivity disorders. Consecutive child psychiatric outpatient admissions with disruptive behavior or adjustment disorders were assessed by validated instruments for trauma exposure and posttraumatic stress disorder (PTSD) symptoms and other psychopathology. Four reliably diagnosed groups were defined in a retrospective case-control design: Attention Deficit Hyperactivity Disorder (ADHD), Oppositional Defiant Disorder (ODD), comorbid ADHD-ODD, and adjustment disorder controls. ODD and (although to a lesser extent) ADHD were associated with a history of physical or sexual maltreatment. PTSD symptoms were most severe if (a) ADHD and maltreatment co-occurred or (b) ODD and accident/illness trauma co-occurred. The association between ODD and PTSD Criterion D (hyperarousal/hypervigilance) symptoms remained after controlling for overlapping symptoms, but the association of ADHD with PTSD symptoms was largely due to an overlapping symptom. These findings suggest that screening for maltreatment, other trauma, and PTSD symptoms may enhance prevention, treatment, and research concerning childhood disruptive behavior disorders.",calibration,detector_threshold_calibration_at_target_fpr,1276
22942787,"Relation between Medicare screening reimbursement and stage at diagnosis for older patients with colon cancer. CONTEXT Medicare's reimbursement policy was changed in 1998 to provide coverage for screening colonoscopies for patients with increased colon cancer risk, and expanded further in 2001 to cover screening colonoscopies for all individuals. OBJECTIVE To determine whether the Medicare reimbursement policy changes were associated with an increase in either colonoscopy use or early stage colon cancer diagnosis. DESIGN, SETTING, AND PARTICIPANTS Patients in the Surveillance, Epidemiology, and End Results Medicare linked database who were 67 years of age and older and had a primary diagnosis of colon cancer during 1992-2002, as well as a group of Medicare beneficiaries who resided in Surveillance, Epidemiology, and End Results areas but who were not diagnosed with cancer. MAIN OUTCOME MEASURES Trends in colonoscopy and sigmoidoscopy use among Medicare beneficiaries without cancer were assessed using multivariate Poisson regression. Among the patients with cancer, stage was classified as early (stage I) vs all other (stages II-IV). Time was categorized as period 1 (no screening coverage, 1992-1997), period 2 (limited coverage, January 1998-June 2001), and period 3 (universal coverage, July 2001-December 2002). A multivariate logistic regression (outcome = early stage) was used to assess temporal trends in stage at diagnosis; an interaction term between tumor site and time was included. RESULTS Colonoscopy use increased from an average rate of 285/100,000 per quarter in period 1 to 889 and 1919/100,000 per quarter in periods 2 (P<.001) and 3 (P vs 2<.001), respectively. During the study period, 44,924 eligible patients were diagnosed with colorectal cancer. The proportion of patients diagnosed at an early stage increased from 22.5% in period 1 to 25.5% in period 2 and 26.3% in period 3 (P<.001 for each pairwise comparison). The changes in Medicare coverage were strongly associated with early stage at diagnosis for patients with proximal colon lesions (adjusted relative risk period 2 vs 1, 1.19; 95% confidence interval, 1.13-1.26; adjusted relative risk period 3 vs 2, 1.10; 95% confidence interval, 1.02-1.17) but weakly associated, if at all, for patients with distal colon lesions (adjusted relative risk period 2 vs 1, 1.07; 95% confidence interval, 1.01-1.13; adjusted relative risk period 3 vs 2, 0.97; 95% confidence interval, 0.90-1.05). CONCLUSIONS Expansion of Medicare reimbursement to cover colon cancer screening was associated with an increased use of colonoscopy for Medicare beneficiaries, and for those who were diagnosed with colon cancer, an increased probability of being diagnosed at an early stage. The selective effect of the coverage change on proximal colon lesions suggests that increased use of whole-colon screening modalities such as colonoscopy may have played a pivotal role.",calibration,detector_threshold_calibration_at_target_fpr,2942
11968641,"Enhancing circadian clock function in cancer cells inhibits tumor growth BACKGROUND Circadian clocks control cell cycle factors, and circadian disruption promotes cancer. To address whether enhancing circadian rhythmicity in tumor cells affects cell cycle progression and reduces proliferation, we compared growth and cell cycle events of B16 melanoma cells and tumors with either a functional or dysfunctional clock. RESULTS We found that clock genes were suppressed in B16 cells and tumors, but treatments inducing circadian rhythmicity, such as dexamethasone, forskolin and heat shock, triggered rhythmic clock and cell cycle gene expression, which resulted in fewer cells in S phase and more in G1 phase. Accordingly, B16 proliferation in vitro and tumor growth in vivo was slowed down. Similar effects were observed in human colon carcinoma HCT-116 cells. Notably, the effects of dexamethasone were not due to an increase in apoptosis nor to an enhancement of immune cell recruitment to the tumor. Knocking down the essential clock gene Bmal1 in B16 tumors prevented the effects of dexamethasone on tumor growth and cell cycle events. CONCLUSIONS Here we demonstrated that the effects of dexamethasone on cell cycle and tumor growth are mediated by the tumor-intrinsic circadian clock. Thus, our work reveals that enhancing circadian clock function might represent a novel strategy to control cancer progression.",calibration,detector_threshold_calibration_at_target_fpr,1417
12871002,"CDE-1 Affects Chromosome Segregation through Uridylation of CSR-1-Bound siRNAs We have studied the function of a conserved germline-specific nucleotidyltransferase protein, CDE-1, in RNAi and chromosome segregation in C. elegans. CDE-1 localizes specifically to mitotic chromosomes in embryos. This localization requires the RdRP EGO-1, which physically interacts with CDE-1, and the Argonaute protein CSR-1. We found that CDE-1 is required for the uridylation of CSR-1 bound siRNAs, and that in the absence of CDE-1 these siRNAs accumulate to inappropriate levels, accompanied by defects in both meiotic and mitotic chromosome segregation. Elevated siRNA levels are associated with erroneous gene silencing, most likely through the inappropriate loading of CSR-1 siRNAs into other Argonaute proteins. We propose a model in which CDE-1 restricts specific EGO-1-generated siRNAs to the CSR-1 mediated, chromosome associated RNAi pathway, thus separating it from other endogenous RNAi pathways. The conserved nature of CDE-1 suggests that similar sorting mechanisms may operate in other animals, including mammals.",calibration,detector_threshold_calibration_at_target_fpr,1112
18064113,"Characterization of the adipocyte cellular lineage in vivo Mature adipocytes are generated through the proliferation and differentiation of precursor cells. Our previous studies identified adipocyte progenitors in white adipose tissue (WAT) as Lin(-):CD29(+):CD34(+):Sca-1(+):CD24(+) (CD24(+)) cells that are capable of generating functional WAT (ref.  ). Here, we employ several Cre recombinase mouse models to identify the adipocyte cellular lineage in vivo. Although it has been proposed that white adipocytes are derived from endothelial and haematopoietic lineages, we find that neither of these lineages label white adipocytes. However, platelet-derived growth factor receptor α (PdgfRα)-Cre trace labels all white adipocytes. Analysis of WAT from PdgfRα-Cre reporter mice identifies CD24(+) and Lin(-):CD29(+):CD34(+):Sca-1(+): CD24(-) (CD24(-)) cells as adipocyte precursors. We show that CD24(+) cells generate the CD24(-) population in vivo and the CD24(-) cells express late markers of adipogenesis. From these data we propose a model where the CD24(+) adipocyte progenitors become further committed to the adipocyte lineage as CD24 expression is lost, generating CD24(-) preadipocytes. This characterization of the adipocyte cellular lineage will facilitate the study of the mechanisms that regulate WAT formation in vivo and WAT mass expansion in obesity.",calibration,detector_threshold_calibration_at_target_fpr,1368
25098790,"Inappropriate inhaler use: assessment of use and patient preference of seven inhalation devices. EDICI. Inefficient inhaler technique is a common problem resulting in poor drug delivery, decreased disease control and increased inhaler use. The aim of this study was to assess patients' use of different inhaler devices and to ascertain whether patient preference is indicative of ease of use and whether current inhaler use has any influence on either technique or preference. We also wished to define the most appropriate method of selecting an inhaler for a patient, taking into account observed technique and device cost. One hundred patients received instruction, in randomized order, in the use of seven different inhaler devices. After instruction they were graded (using predetermined criteria) in their inhaler technique. After assessment patients were asked which three inhalers they most preferred and which, if any, they currently used. Technique was best using the breath-actuated inhalers; the Easi-Breathe and Autohaler, with 91% seen to have good technique. The pressurized metered dose inhaler (pMDI) fared poorly, in last position with only 79% of patients showing good technique, despite being the most commonly prescribed. The Easi-Breathe was by far the most popular device with the patients. The Autohaler came in second position closely followed by the Clickhaler and Accuhaler. The majority of patients (55%) currently used the pMDI but the pMDI did not score highly for preference or achieve better grades than the other devices. Only 79% of patients tested could use the pMDI effectively even after expert instruction yet it continues to be commonly prescribed. This has important repercussions for drug delivery and hence disease control. Prescribing a patient's preferred device increases cost but can improve efficiency and therefore be cost effective in the long term. Using an inexpensive device (pMDI) when technique is good and the patient's preferred inhaler device when not is one way to optimize delivery and may even reduce cost.",calibration,detector_threshold_calibration_at_target_fpr,2065
25742130,"Mass screening programmes and trends in cervical cancer in Finland and the Netherlands. With respect to cervical cancer management, Finland and the Netherlands are comparable in relevant characteristics, e.g., fertility rate, age-of-mother at first birth and a national screening programme for several years. The aim of this study is to compare trends in incidence of and mortality from cervical cancer in Finland and the Netherlands in relation to the introduction and intensity of the screening programmes. Therefore, incidence and mortality rates were calculated using the Cancer Registries of Finland and the Netherlands. Data on screening intensity were obtained from the Finnish Cancer Registry and the Dutch evaluation centre at ErasmusMC-Rotterdam. Women aged 30-60 have been screened every 5 years, in Finland since 1992 and in the Netherlands since 1996. Screening protocols for smear taking and referral to the gynaecologist are comparable. Incidence and mortality rates have declined more in Finland. In 2003, age-adjusted incidence and mortality in Finland were 4.0 and 0.9 and in the Netherlands 4.9 and 1.4 per 100,000 woman-years, respectively. Excess smear use in the Netherlands was estimated to be 24 per 1,000 women during a 5-year interval compared to 121 in Finland. The decline in mortality in Finland seems to be almost completely related to the screening programme whereas in the Netherlands it was initially considered to be a natural decline. Differences in risk factors might also play a role: the Netherlands has higher population density and higher percentages of immigrants and (female) smokers. The greater excess smear use in Finland might also have affected incidence.",calibration,detector_threshold_calibration_at_target_fpr,1702
